incidentDate,state,cityOrCounty,address,killed,injured,operations: d.operations,type,age
15-Nov-16,Michigan,Alcona (county),N/A,0,1,N/A,Accidental,Teen
13-Nov-16,Oregon,Lebanon,36400 block of Gore Drive,0,1,N/A,Accidental,Teen
13-Nov-16,Indiana,Vevay,Ashland Cove Road,0,1,N/A,Accidental,Teen
13-Nov-16,New Jersey,Paterson,Fair Street,0,1,N/A,Accidental,Teen
12-Nov-16,Michigan,Grand Rapids,Griggs Street,0,1,N/A,Accidental,Teen
11-Nov-16,Wisconsin,Oconto (county),N/A,0,1,N/A,Accidental,Teen
06-Nov-16,Indiana,Posey (county),River Road,0,2,N/A,Accidental,Teen
05-Nov-16,Georgia,Jonesboro,10000 block of Fitzgerald Road,0,1,N/A,Accidental,Teen
05-Nov-16,Arizona,Phoenix,55th Avenue and Clarendon,0,1,N/A,Accidental,Teen
03-Nov-16,Maine,Springfield,N/A,0,1,N/A,Accidental,Teen
31-Oct-16,Pennsylvania,Lebanon,302 E Weidman Street,0,1,N/A,Accidental,Teen
30-Oct-16,Louisiana,Plain Dealing,N/A,0,1,N/A,Accidental,Teen
28-Oct-16,West Virginia,Hedgesville,Durham Drive,0,1,N/A,Accidental,Teen
26-Oct-16,Ohio,Zanesville,507 Imlay Avenue,0,1,N/A,Accidental,Teen
26-Oct-16,Florida,Pinellas Park,7600 block of 62nd Way,0,1,N/A,Accidental,Teen
22-Oct-16,Maine,New Sharon,236 Starks Road,0,1,N/A,Accidental,Teen
22-Oct-16,Ohio,Cleveland,East 131st,0,2,N/A,Accidental,Teen
17-Oct-16,Indiana,Elkhart,311 East Carlton Avenue,0,2,N/A,Accidental,Teen
16-Oct-16,Kansas,Cowley (county),22000 block of 12th Road,0,1,N/A,Accidental,Teen
16-Oct-16,North Dakota,Abercrombie,N/A,0,1,N/A,Accidental,Teen
14-Oct-16,Illinois,Freeport,1100 block of South State Ave,0,1,N/A,Accidental,Teen
12-Oct-16,Kentucky,Louisville,5600 block of Rustic Way,0,1,N/A,Accidental,Teen
12-Oct-16,Arizona,Peoria,7522 W Deer Valley Rd,0,2,N/A,Accidental,Teen
11-Oct-16,Illinois,Chicago,2800 block of South Central Park,0,1,N/A,Accidental,Teen
05-Oct-16,North Dakota,Enderlin,N/A,0,1,N/A,Accidental,Teen
04-Oct-16,Tennessee,Nashville,1400 block of 16th Avenue North,0,1,N/A,Accidental,Teen
04-Oct-16,Florida,Immokalee,300 block of South Seventh Street,0,1,N/A,Accidental,Teen
02-Oct-16,Tennessee,Memphis,3400 block of Dupre Street,0,1,N/A,Accidental,Teen
02-Oct-16,Pennsylvania,Indiana,Airport Road,0,1,N/A,Accidental,Teen
01-Oct-16,Ohio,Lima,4251 Reservoir Road,0,1,N/A,Accidental,Teen
26-Sep-16,Kentucky,Lexington,3500 block of Gunbow Court,0,1,N/A,Accidental,Teen
26-Sep-16,Georgia,Norcross,1400 block of Wingfoot Way,0,1,N/A,Accidental,Teen
25-Sep-16,Tennessee,Nashville (Donelson),209 Blue Hills Drive,0,1,N/A,Accidental,Teen
24-Sep-16,Utah,Sandy,9575 S State St,0,2,N/A,Accidental,Teen
20-Sep-16,North Carolina,Wilmington,15th and Castle Streets,0,1,N/A,Accidental,Teen
16-Sep-16,Texas,Harris (county),N/A,0,1,N/A,Accidental,Teen
16-Sep-16,Georgia,Morgan (county),Hawkins Avenue,0,1,N/A,Accidental,Teen
15-Sep-16,Wisconsin,Milwaukee,7878 N 60th Street,0,1,N/A,Accidental,Teen
15-Sep-16,California,Fresno,2500 block of Fairmont,0,1,N/A,Accidental,Teen
08-Sep-16,Texas,Alpine,704 West Sul Ross Avenue,1,2,N/A,Accidental,Teen
08-Sep-16,Tennessee,Nashville,Wildgrove Court,0,1,N/A,Accidental,Teen
05-Sep-16,Kentucky,Lexington,Augusta Drive,0,1,N/A,Accidental,Teen
30-Aug-16,Illinois,Chicago (Englewood),600 block of West 61st Place,0,1,N/A,Accidental,Teen
30-Aug-16,Kentucky,Lexington,175 North Locust Hill Dr,0,1,N/A,Accidental,Teen
29-Aug-16,Pennsylvania,Philadelphia,2100 block of South Etting Terr,0,2,N/A,Accidental,Teen
28-Aug-16,Kansas,Hutchinson,300 block of East 11th Ave,0,1,N/A,Accidental,Teen
28-Aug-16,Georgia,Savannah,1400 block of New Jersey St,0,1,N/A,Accidental,Teen
19-Aug-16,Michigan,Detroit,Glastonbury Ave,0,1,N/A,Accidental,Teen
15-Aug-16,Indiana,Michigan City,1107 Wabash St,0,1,N/A,Accidental,Teen
14-Aug-16,Pennsylvania,Erie,200 block of W 20th St,0,1,N/A,Accidental,Teen
12-Aug-16,Washington,Lake Stevens,13600 block of 12th Street Northeast,0,1,N/A,Accidental,Teen
09-Aug-16,Pennsylvania,Harrisburg,2600 Woodlawn Street,0,1,N/A,Accidental,Teen
07-Aug-16,Virginia,Portsmouth,100 block of Carol Lane,0,1,N/A,Accidental,Teen
07-Aug-16,Texas,Texarkana,300 block of Breckenridge Street,0,1,N/A,Accidental,Teen
04-Aug-16,Indiana,Terre Haute,N/A,0,1,N/A,Accidental,Teen
02-Aug-16,South Carolina,Coward,4312 Circle Drive,1,1,N/A,Accidental,Teen
31-Jul-16,Michigan,Jackson,300 block of Moorman Drive,0,1,N/A,Accidental,Teen
27-Jul-16,Texas,Fort Worth,3600 block of Hulen Park Circle,0,1,N/A,Accidental,Teen
24-Jul-16,North Carolina,Rocky Mount,400 block of Ambler Avenue,0,1,N/A,Accidental,Teen
21-Jul-16,Florida,Saint Petersburg,600 block of 44th Street South,0,1,N/A,Accidental,Teen
20-Jul-16,Michigan,Kalamazoo,2100 block of Sunnyside Drive,0,1,N/A,Accidental,Teen
15-Jul-16,Washington,Seattle,3400 block of 34 Ave S.,0,1,N/A,Accidental,Teen
14-Jul-16,Michigan,Eastpointe,22385 Hayes Avenue,0,2,N/A,Accidental,Teen
14-Jul-16,Colorado,Denver (Edgewater),N/A,0,1,N/A,Accidental,Teen
14-Jul-16,Kentucky,Lexington,Lindberg Drive,0,1,N/A,Accidental,Teen
13-Jul-16,Kentucky,Louisville,3000 block of University Road,0,1,N/A,Accidental,Teen
11-Jul-16,Alabama,Birmingham,1700 block of 28th Street Ensley,0,1,N/A,Accidental,Teen
11-Jul-16,Nebraska,Omaha,4700 block of Fowler Avenue,0,1,N/A,Accidental,Teen
07-Jul-16,New York,Niagara Falls,22nd Street and Forest Avenue,0,1,N/A,Accidental,Teen
06-Jul-16,Florida,Saint Johns (Fruit Cove),1300 block of Lemonwood Road,0,1,N/A,Accidental,Teen
06-Jul-16,New Jersey,Jersey City,Arlington Avenue,0,1,N/A,Accidental,Teen
06-Jul-16,Ohio,Beachwood (Highland Hills),4053 Warrensville Center Rd,0,1,N/A,Accidental,Teen
06-Jul-16,Pennsylvania,Philadelphia,Bloyd Street,0,1,N/A,Accidental,Teen
04-Jul-16,Missouri,Kansas City,2000 block of Benton,0,1,N/A,Accidental,Teen
04-Jul-16,New York,Buffalo,200 block of Dartmouth Avenue,0,1,N/A,Accidental,Teen
02-Jul-16,Texas,Waco,3100 block of MacArthur Drive,0,1,N/A,Accidental,Teen
30-Jun-16,Florida,Ocala,2432 Southwest 3rd Avenue,0,1,N/A,Accidental,Teen
25-Jun-16,Iowa,Des Moines,400 block of Orchard Avenue,0,1,N/A,Accidental,Teen
22-Jun-16,Louisiana,Metairie,900 block of Zinnia Avenue,0,1,N/A,Accidental,Teen
18-Jun-16,Utah,Logan,N/A,0,1,N/A,Accidental,Teen
16-Jun-16,North Carolina,Winston Salem (Winston-salem),600 Peters Creek Parkway,0,1,N/A,Accidental,Teen
16-Jun-16,Ohio,Columbus,2200 block of Cleveland Avenue,0,1,N/A,Accidental,Teen
14-Jun-16,Delaware,Felton,Unit block of Weatherstone Lane,0,1,N/A,Accidental,Teen
11-Jun-16,Louisiana,Shreveport,7008 Pines Rd,0,1,N/A,Accidental,Teen
09-Jun-16,South Dakota,Frederick,N/A,0,1,N/A,Accidental,Teen
08-Jun-16,Florida,Apopka,Warren Sapp Drive and Monk Avenue,0,1,N/A,Accidental,Teen
07-Jun-16,Ohio,Berlin Heights,7900 block of State Route 61 Ceylon Road,0,1,N/A,Accidental,Teen
03-Jun-16,Maryland,Baltimore,2301 Gwynns Falls Pkwy,0,1,N/A,Accidental,Teen
02-Jun-16,Delaware,Wilmington,700 block of S. Van Buren St,0,1,N/A,Accidental,Teen
01-Jun-16,Florida,Pembroke Pines,8200 block of Northwest 10th Street,0,1,N/A,Accidental,Teen
29-May-16,New Jersey,Jersey City,West Side Avenue,0,1,N/A,Accidental,Teen
28-May-16,Kentucky,Olmstead,Olmstead Road,0,1,N/A,Accidental,Teen
28-May-16,Ohio,Columbus,East 21st Avenue and Lexington,0,2,N/A,Accidental,Teen
27-May-16,Ohio,Columbus,900 block of East 21st Avenue,0,2,N/A,Accidental,Teen
25-May-16,Kentucky,Hickory,1434 Hickory Rd,0,1,N/A,Accidental,Teen
25-May-16,Georgia,Atlanta,Cleveland Avenue and Old Hapeville Road,0,2,N/A,Accidental,Teen
24-May-16,South Carolina,Bennettsville,Mill Street,0,1,N/A,Accidental,Teen
20-May-16,Michigan,Sanilac (county),200 block of Ridge Road,0,1,N/A,Accidental,Teen
19-May-16,Illinois,Chicago,1000 block of West 103rd Place,0,1,N/A,Accidental,Teen
19-May-16,Michigan,Bay City,606 North Lincoln Street,0,1,N/A,Accidental,Teen
18-May-16,South Dakota,Sioux Falls,2600 block of South Duluth Avenue,0,1,N/A,Accidental,Teen
14-May-16,Indiana,Sharpsville,N/A,0,1,N/A,Accidental,Teen
13-May-16,Tennessee,Memphis,900 block of North Hollywood St.,0,1,N/A,Accidental,Teen
13-May-16,South Carolina,Greenville,6630 Frontage Road,0,1,N/A,Accidental,Teen
12-May-16,Tennessee,Memphis,877 Jefferson Street,0,1,N/A,Accidental,Teen
12-May-16,Ohio,Cleveland (University Heights),Baintree Rd,0,1,N/A,Accidental,Teen
07-May-16,Mississippi,Jackson,6100 block of Brown Street,0,1,N/A,Accidental,Teen
04-May-16,Vermont,Waitsfield,Elkhorn Road,0,1,N/A,Accidental,Teen
02-May-16,Texas,Dallas,3606 South Westmoreland Road,0,1,N/A,Accidental,Teen
01-May-16,Vermont,Moretown,River Rd,0,1,N/A,Accidental,Teen
30-Apr-16,Tennessee,Memphis,800 block of South Graham Street,0,1,N/A,Accidental,Teen
29-Apr-16,Washington,Lakewood,9330 59th Ave. SE,0,1,N/A,Accidental,Teen
29-Apr-16,South Carolina,Bluffton,N/A,0,1,N/A,Accidental,Teen
26-Apr-16,Ohio,Columbus,Skywae Drive,0,1,N/A,Accidental,Teen
25-Apr-16,Indiana,Georgetown,6200 block of State Road 62,0,1,N/A,Accidental,Teen
24-Apr-16,Texas,Lubbock,1900 block of 46th Street,0,1,N/A,Accidental,Teen
24-Apr-16,Indiana,Georgetown,6200 block of State Road 62,0,1,N/A,Accidental,Teen
23-Apr-16,Louisiana,New Orleans,7600 block of Downman Road,0,1,N/A,Accidental,Teen
22-Apr-16,Illinois,Chicago,6900 block of South Paxton Avenue,0,1,N/A,Accidental,Teen
21-Apr-16,Florida,Saint Augustine (St Augustine),22 Spring Street,0,1,N/A,Accidental,Teen
20-Apr-16,California,West Point,1100 block of Bald Mountain Rd,1,0,N/A,Accidental,Teen
20-Apr-16,New Jersey,Passaic,Gregory Avenue and Madison Street,0,1,N/A,Accidental,Teen
16-Apr-16,Texas,Spring,Roth Forest Lane,0,1,N/A,Accidental,Teen
15-Apr-16,Mississippi,Jackson,Hillside Drive,0,1,N/A,Accidental,Teen
13-Apr-16,Kansas,Wichita,N/A,0,2,N/A,Accidental,Teen
13-Apr-16,Texas,Burnet (county),1200 block of County Road 304,0,1,N/A,Accidental,Teen
12-Apr-16,Indiana,Gary,400 block of West 45th Avenue,0,1,N/A,Accidental,Teen
11-Apr-16,Pennsylvania,Harrisburg (Steelton),1800 block of South 19th Street,0,1,N/A,Accidental,Teen
10-Apr-16,Arkansas,Hot Springs National Park (Hot Springs),Hillsdale Terrace,0,1,N/A,Accidental,Teen
10-Apr-16,Colorado,Weld (county),29000 block of Weld County Road 20,0,1,N/A,Accidental,Teen
10-Apr-16,California,San Diego,5700 block of Elk Street,0,2,N/A,Accidental,Teen
09-Apr-16,Massachusetts,Boston,Fernboro Street,0,1,N/A,Accidental,Teen
09-Apr-16,Indiana,Gary,500 block of Madison Street,0,1,N/A,Accidental,Teen
07-Apr-16,Massachusetts,Springfield,212 Plainfield Street,1,0,N/A,Accidental,Teen
05-Apr-16,California,Fresno,Grant Avenue,0,1,N/A,Accidental,Teen
01-Apr-16,North Carolina,Raleigh,3700 block of Macinac Island lane,0,1,N/A,Accidental,Teen
30-Mar-16,Florida,Port Saint Lucie,200 block of SE Sims Cir,0,1,N/A,Accidental,Teen
28-Mar-16,Tennessee,Memphis,Golden Park and Sandy Park,0,1,N/A,Accidental,Teen
28-Mar-16,North Carolina,Rocky Mount,800 block of Nashville Road,0,1,N/A,Accidental,Teen
24-Mar-16,Georgia,Macon,1300 block of Courtland Avenue,0,1,N/A,Accidental,Teen
22-Mar-16,Wisconsin,River Falls,600 block of Foster Street,0,1,N/A,Accidental,Teen
22-Mar-16,Ohio,Toledo,511 N. Miller St.,0,1,N/A,Accidental,Teen
20-Mar-16,Kentucky,Cub Run,N/A,0,1,N/A,Accidental,Teen
19-Mar-16,Tennessee,Nashville,1500 block of Charlotte Avenue,0,1,N/A,Accidental,Teen
19-Mar-16,Delaware,Wilmington,300 block of New Castle Ave,0,1,N/A,Accidental,Teen
19-Mar-16,Texas,Levelland,1400 block of 12th Street,0,1,N/A,Accidental,Teen
18-Mar-16,Georgia,Savannah,200 block of Avery Street,0,1,N/A,Accidental,Teen
16-Mar-16,Virginia,Annandale,7800 block of Thor Drive,0,1,N/A,Accidental,Teen
16-Mar-16,Illinois,East Moline,400 block of 14th Street,0,1,N/A,Accidental,Teen
16-Mar-16,Illinois,Chicago,West 92nd and South Throop streets,0,1,N/A,Accidental,Teen
16-Mar-16,Georgia,Savannah,2100 block of Florida Avenue,0,1,N/A,Accidental,Teen
14-Mar-16,Tennessee,Chattanooga,1504 S Beech St,0,1,N/A,Accidental,Teen
14-Mar-16,Maine,Calais,South Street,0,1,N/A,Accidental,Teen
13-Mar-16,Virginia,Martinsville,400 block of Clearview Drive,0,1,N/A,Accidental,Teen
12-Mar-16,Florida,Fort Mc Coy (Fort McCoy),1501 NE 231 Avenue,0,6,N/A,Accidental,Teen
12-Mar-16,Pennsylvania,Dushore,Broschart Rd,0,1,N/A,Accidental,Teen
10-Mar-16,Illinois,Chicago,9000 block of South Bishop Street,0,1,N/A,Accidental,Teen
08-Mar-16,Florida,Largo,900 block of Starkey Road,0,1,N/A,Accidental,Teen
03-Mar-16,Kentucky,Hickory (Viola),Kentucky 408 East,0,1,N/A,Accidental,Teen
03-Mar-16,Illinois,Winchester,East Lewis St,0,1,N/A,Accidental,Teen
29-Feb-16,Florida,Palatka,200 block of Benham Street,0,1,N/A,Accidental,Teen
27-Feb-16,Arizona,Avondale,12200 block of West Mohave Street,0,2,N/A,Accidental,Teen
27-Feb-16,North Carolina,Charlotte,Toddville Road,0,1,N/A,Accidental,Teen
25-Feb-16,Ohio,Cleveland,9300 block of Kinsman Road,0,1,N/A,Accidental,Teen
24-Feb-16,Nebraska,Omaha,12339 Cuming,0,1,N/A,Accidental,Teen
23-Feb-16,Missouri,Saint Louis,900 block of Cass Avenue,0,1,N/A,Accidental,Teen
21-Feb-16,Idaho,Rupert,624 F Street,0,1,N/A,Accidental,Teen
21-Feb-16,Arizona,Phoenix,1700 block of West Tonto Street,0,1,N/A,Accidental,Teen
21-Feb-16,New York,Geneva,County Road 6 and Armstrong Road,0,1,N/A,Accidental,Teen
18-Feb-16,Arizona,Phoenix,51st Avenue and Thomas Road,0,1,N/A,Accidental,Teen
17-Feb-16,Massachusetts,Fitchburg,31 Beech Street,0,1,N/A,Accidental,Teen
12-Feb-16,Indiana,Evansville,S. Fares Ave.,0,1,N/A,Accidental,Teen
09-Feb-16,Texas,San Antonio,3300 block of Rock Creek Run,0,1,N/A,Accidental,Teen
07-Feb-16,Ohio,Dayton,1200 block of Rosedale Drive,0,1,N/A,Accidental,Teen
07-Feb-16,Florida,Naples (Golden Gate),2100 block of 47th Avenue Northeast,0,1,N/A,Accidental,Teen
06-Feb-16,Louisiana,New Orleans,2400 block of Mardi Gras Boulevard,0,1,N/A,Accidental,Teen
06-Feb-16,North Carolina,Franklin,Rosemont Drive,0,1,N/A,Accidental,Teen
04-Feb-16,Kansas,Abilene,N.W. 2nd and Cedar Street,0,1,N/A,Accidental,Teen
04-Feb-16,Tennessee,Memphis,3500 block of Metropolitan Lane,0,1,N/A,Accidental,Teen
30-Jan-16,Illinois,Chicago (Englewood),7200 block of South Paulina Street,0,1,N/A,Accidental,Teen
29-Jan-16,Georgia,Oakwood,Candler Highway and Tanners Mill Road,0,1,N/A,Accidental,Teen
28-Jan-16,Florida,Holiday,3300 block of Garfield Drive,0,1,N/A,Accidental,Teen
27-Jan-16,Alabama,Bay Minette,N/A,0,1,N/A,Accidental,Teen
24-Jan-16,Virginia,Halifax (county),Hudson Road,0,1,N/A,Accidental,Teen
21-Jan-16,Colorado,Pueblo,200 block of Bonnymede Road,0,1,N/A,Accidental,Teen
21-Jan-16,Alaska,Wasilla,Mutiny Circle,0,1,N/A,Accidental,Teen
20-Jan-16,Georgia,Gainesville,White Sulphur Road,0,1,N/A,Accidental,Teen
18-Jan-16,Louisiana,Chalmette,2317 Pecan Drive,0,1,N/A,Accidental,Teen
18-Jan-16,Arizona,Tempe,Broadway Road and Priest Drive,0,1,N/A,Accidental,Teen
17-Jan-16,Georgia,Maysville,N/A,0,1,N/A,Accidental,Teen
17-Jan-16,Illinois,Chicago,8300 block of South Cottage Grove,0,1,N/A,Accidental,Teen
16-Jan-16,Texas,Elm Mott,3600 block of Beheler Road,0,1,N/A,Accidental,Teen
16-Jan-16,Illinois,Chicago,5500 block of West Adams Street,0,1,N/A,Accidental,Teen
16-Jan-16,North Carolina,Winston Salem,3900 Thornaby Lane,0,1,N/A,Accidental,Teen
16-Jan-16,Georgia,Augusta,2800 block of Washington Road,0,1,N/A,Accidental,Teen
15-Jan-16,Florida,Jacksonville,Philips Highway and Baymeadows Road,0,1,N/A,Accidental,Teen
14-Jan-16,Florida,Bradenton,3800 block of 10th Street Court East,0,1,N/A,Accidental,Teen
13-Jan-16,Arkansas,Camden,401 Ouachita 88,0,1,N/A,Accidental,Teen
13-Jan-16,Mississippi,Port Gibson,Brady Avenue,0,1,N/A,Accidental,Teen
11-Jan-16,Florida,Jacksonville,8300 block of Baymeadows Road,0,1,N/A,Accidental,Teen
07-Jan-16,Michigan,Jackson,Homewild Avenue,0,1,N/A,Accidental,Teen
04-Jan-16,Tennessee,Memphis,1400 block of Briercrest Lane,2,1,N/A,Accidental,Teen
03-Jan-16,Tennessee,Memphis,300 block of Gaston Avenue,0,1,N/A,Accidental,Teen
03-Jan-16,Tennessee,Knoxville,400 block of South Hembree Street,0,1,N/A,Accidental,Teen
02-Jan-16,Alabama,Mobile,3577 Dauphin Island Parkway,1,0,N/A,Accidental,Teen
02-Jan-16,New Jersey,Paterson,Bergen Street,0,1,N/A,Accidental,Teen
01-Jan-16,Nevada,Las Vegas,2000 block of Raspberry Hill Road,0,1,N/A,Accidental,Teen
31-Dec-15,Ohio,Akron,800 block of East Crosier Street,0,1,N/A,Accidental,Teen
28-Dec-15,California,Rancho Cucamonga,7429 Arbor Lane,0,1,N/A,Accidental,Teen
27-Dec-15,California,Crows Landing,Marshall Road,0,1,N/A,Accidental,Teen
26-Dec-15,Indiana,La Porte,5344 South Hupp Road,0,1,N/A,Accidental,Teen
23-Dec-15,Louisiana,Baton Rouge,Jefferson Avenue,0,1,N/A,Accidental,Teen
23-Dec-15,California,Poway,13550 Danielson St.,0,1,N/A,Accidental,Teen
22-Dec-15,Georgia,Augusta,700 block of East Chapman Street,0,1,N/A,Accidental,Teen
22-Dec-15,Kansas,Manhattan,200 block of East Park Road,0,1,N/A,Accidental,Teen
20-Dec-15,Indiana,South Bend (Roseland),215 S Dixie Way,0,1,N/A,Accidental,Teen
20-Dec-15,Missouri,Gainesville,MO Highway 5,0,1,N/A,Accidental,Teen
19-Dec-15,Georgia,Atlanta (College Park),1700 block of Hilltop Way,0,1,N/A,Accidental,Teen
17-Dec-15,West Virginia,Huntington,5300 block of Longwood Road,0,1,N/A,Accidental,Teen
14-Dec-15,Texas,Gainesville,900 block of East Scott Street,0,1,N/A,Accidental,Teen
10-Dec-15,Texas,Houston,5300 block of West Gulf Bank,0,1,N/A,Accidental,Teen
10-Dec-15,Texas,San Antonio,8300 block of Shoal Creek,0,1,N/A,Accidental,Teen
08-Dec-15,Massachusetts,Lanesboro (Hancock),N/A,0,1,N/A,Accidental,Teen
08-Dec-15,Alabama,Huntsville,Alaska Avenue,0,1,N/A,Accidental,Teen
07-Dec-15,Illinois,Chicago,5100 block of South Emerald Avenue,0,1,N/A,Accidental,Teen
05-Dec-15,California,Stockton,N/A,0,1,N/A,Accidental,Teen
02-Dec-15,Ohio,Lowell,Highland Ridge and OH 530,0,1,N/A,Accidental,Teen
02-Dec-15,Michigan,Dowagiac,126 Front Street,0,1,N/A,Accidental,Teen
29-Nov-15,Washington,Everett,12400 block of Admiralty Way,0,1,N/A,Accidental,Teen
29-Nov-15,Michigan,Detroit,5900 block of Yorkshire,0,1,N/A,Accidental,Teen
29-Nov-15,Wisconsin,West Sweden,N/A,0,1,N/A,Accidental,Teen
28-Nov-15,Georgia,Bogart,Rocky Branch Rd,0,1,N/A,Accidental,Teen
28-Nov-15,Arizona,Casa Grande,9000 South Isom Road,0,1,N/A,Accidental,Teen
28-Nov-15,California,Fresno,California and Maple avenues,0,1,N/A,Accidental,Teen
26-Nov-15,Indiana,Evansville,6625 E Lloyd Expy,0,1,N/A,Accidental,Teen
26-Nov-15,Virginia,Elliston,5100 block of Duke Lane,0,1,N/A,Accidental,Teen
26-Nov-15,Indiana,Indianapolis,N/A,0,1,N/A,Accidental,Teen
25-Nov-15,Connecticut,Colchester,Middletown and Bigelow Road,0,1,N/A,Accidental,Teen
25-Nov-15,Pennsylvania,Uniontown,114 Pershing Court,0,1,N/A,Accidental,Teen
24-Nov-15,Ohio,Toledo,100 block of East Carleton,0,2,N/A,Accidental,Teen
24-Nov-15,Louisiana,Baton Rouge,5000 block of Florida Street,0,1,N/A,Accidental,Teen
23-Nov-15,Ohio,Marion,378 Nunin Court,0,1,N/A,Accidental,Teen
22-Nov-15,Wisconsin,Stratford (Emmet),4900 block of Highway 153,0,1,N/A,Accidental,Teen
21-Nov-15,Wisconsin,Rock (county),N/A,0,1,N/A,Accidental,Teen
21-Nov-15,New York,Cassadaga,Meadows Rd,0,1,N/A,Accidental,Teen
21-Nov-15,Tennessee,Dunlap,Blue Sewanee Rd,0,1,N/A,Accidental,Teen
21-Nov-15,Texas,Humble (Atascocita),18000 block of Yaupon Tr,1,0,N/A,Accidental,Teen
21-Nov-15,Georgia,Jefferson,N/A,0,1,N/A,Accidental,Teen
17-Nov-15,Indiana,Portland,1600 block of N 600 E,0,1,N/A,Accidental,Teen
17-Nov-15,Illinois,Chicago,8600 block of South Aberdeen Avenue,0,1,N/A,Accidental,Teen
15-Nov-15,Oklahoma,Jay,E 310 Rd and S 685 Rd,0,1,N/A,Accidental,Teen
14-Nov-15,Oregon,Lebanon,500 block N. Santiam Highway,0,1,N/A,Accidental,Teen
12-Nov-15,Alabama,Birmingham,600 block of Cambridge Street,0,1,N/A,Accidental,Teen
12-Nov-15,Texas,Midland,Neely Avenue,0,1,N/A,Accidental,Teen
11-Nov-15,Texas,Killeen,619 BIshop Drive,0,1,N/A,Accidental,Teen
10-Nov-15,Connecticut,Windham,64 Windham Center Road,0,1,N/A,Accidental,Teen
08-Nov-15,New York,Middleport,9400 block of Townline Rd,0,1,N/A,Accidental,Teen
07-Nov-15,Oklahoma,Woodward,N/A,0,1,N/A,Accidental,Teen
01-Nov-15,Ohio,Dayton,811 Oldfield Pl,0,1,N/A,Accidental,Teen
31-Oct-15,North Carolina,Zionville,700 block of Camp Joy Road,0,1,N/A,Accidental,Teen
31-Oct-15,Tennessee,Memphis,1600 block of East Holmes Road,0,2,N/A,Accidental,Teen
30-Oct-15,Texas,Port Arthur,3280 Central Mall Blvd.,0,1,N/A,Accidental,Teen
30-Oct-15,New York,Staten Island,67 Covington Circle,0,1,N/A,Accidental,Teen
25-Oct-15,Mississippi,Vancleave,2501 Carter Homestead Rd.,0,1,N/A,Accidental,Teen
25-Oct-15,Arizona,Tonopah,299th Avenue and Roosevelt,0,1,N/A,Accidental,Teen
25-Oct-15,Florida,Orlando,4614 Alrix Drive,0,2,N/A,Accidental,Teen
25-Oct-15,Tennessee,Harrison,6800 block of Buck Trail Dr,0,1,N/A,Accidental,Teen
25-Oct-15,Tennessee,Harrison,Buck Trail Drive,0,1,N/A,Accidental,Teen
24-Oct-15,Kentucky,Hopkinsville,Bethel Street,0,1,N/A,Accidental,Teen
20-Oct-15,Washington,Lakewood (Joint Base Lewis Mcchord),150th St. SW and Woodbrook Dr. S.,1,0,N/A,Accidental,Teen
19-Oct-15,Florida,Tallahassee,Miccosukee and Magnolia,0,1,N/A,Accidental,Teen
17-Oct-15,Louisiana,La Place (Laplace),8800 block of Houma Dr,0,1,N/A,Accidental,Teen
17-Oct-15,South Dakota,Letcher,N/A,0,1,N/A,Accidental,Teen
10-Oct-15,Alabama,Tuscaloosa,13000 block of North Rosser Road,0,1,N/A,Accidental,Teen
07-Oct-15,California,Antioch,N/A,0,1,N/A,Accidental,Teen
06-Oct-15,Ohio,Toledo,1200 block of Buckingham Street,0,1,N/A,Accidental,Teen
02-Oct-15,Oklahoma,Oklahoma City,S.E. 80th and Sooner Rd.,0,1,N/A,Accidental,Teen
02-Oct-15,Ohio,Cleveland,East 102nd Street and St. Clair Avenue,0,1,N/A,Accidental,Teen
02-Oct-15,Alabama,Birmingham (Hoover),2250 Little Valley Rd,0,1,N/A,Accidental,Teen
01-Oct-15,Kentucky,Elkton,303 West Shelby Street,0,1,N/A,Accidental,Teen
28-Sep-15,Texas,Corpus Christi,3300 block of South Alameda Street,0,1,N/A,Accidental,Teen
27-Sep-15,Texas,Pollok,N/A,0,1,N/A,Accidental,Teen
24-Sep-15,Ohio,Cleveland,East 70th Street and Wade Park Avenue,0,1,N/A,Accidental,Teen
22-Sep-15,Georgia,Macon,N/A,0,1,N/A,Accidental,Teen
21-Sep-15,Alabama,Birmingham,Sundale Drive,0,1,N/A,Accidental,Teen
20-Sep-15,Ohio,Dayton,Coulson Drive,0,1,N/A,Accidental,Teen
20-Sep-15,Utah,Ogden,100 North block of Pingree Ave,0,1,N/A,Accidental,Teen
18-Sep-15,Indiana,Muncie,700 block of South Elm Street,0,1,N/A,Accidental,Teen
17-Sep-15,Ohio,Kidron,N/A,0,1,N/A,Accidental,Teen
17-Sep-15,Ohio,Kidron,N/A,0,1,N/A,Accidental,Teen
14-Sep-15,Oklahoma,Tulsa,7300 block of East Jasper Street,0,1,N/A,Accidental,Teen
14-Sep-15,Michigan,Romeo (Bruce Township),N/A,0,1,N/A,Accidental,Teen
13-Sep-15,Indiana,Richmond,300 block of South Seventh Street,0,1,N/A,Accidental,Teen
13-Sep-15,Texas,Rockwall,2700 block of Faircrest Drive,0,1,N/A,Accidental,Teen
12-Sep-15,Ohio,Clark (county),3300 block of Laura Lane,0,1,N/A,Accidental,Teen
11-Sep-15,New York,Arverne (Queens),22-04 Collier Avenue,1,0,N/A,Accidental,Teen
